start_x,start_y,goal_x,goal_y,path_length
2.6907,0.5381,-1.6135,-1.972,6.0
2.6907,0.5381,-1.7244,-2.1385,6.2
2.6907,0.5381,-1.8788,-2.2655,6.4
2.6907,0.5381,-2.0137,-2.4132,6.6
2.6907,0.5381,-2.2022,-2.3464,6.8
2.6907,0.5381,-2.2839,-2.529,7.0
2.6907,0.5381,-2.3655,-2.7115,7.2
2.6907,0.5381,-2.4418,-2.8821,7.3869
2.6907,0.5381,-2.4418,-2.8821,7.3869
2.4907,0.5344,2.37,0.375,0.2
2.4907,0.5344,2.4173,0.1807,0.4
2.4907,0.5344,2.2289,0.1137,0.6
2.4907,0.5344,2.0467,0.031,0.8
2.4907,0.5344,1.8467,0.0319,1.0
2.4907,0.5344,1.678,-0.0755,1.2
2.4907,0.5344,1.5062,0.0268,1.4
2.4907,0.5344,1.3383,-0.0818,1.6
2.4907,0.5344,1.1776,-0.2009,1.8
2.4907,0.5344,1.0271,-0.0691,2.0
2.4907,0.5344,0.8423,0.0074,2.2
2.4907,0.5344,0.6658,-0.0867,2.4
2.4907,0.5344,0.5171,-0.2205,2.6
2.4907,0.5344,0.3345,-0.302,2.8
2.4907,0.5344,0.3686,-0.499,3.0
2.4907,0.5344,0.2161,-0.6284,3.2
2.4907,0.5344,0.0635,-0.7577,3.4
2.4907,0.5344,-0.0995,-0.8735,3.6
2.4907,0.5344,-0.2923,-0.9269,3.8
2.4907,0.5344,-0.4402,-1.0615,4.0
2.4907,0.5344,-0.5882,-1.1961,4.2
2.4907,0.5344,-0.7361,-1.3307,4.4
2.4907,0.5344,-0.8842,-1.1962,4.6
2.4907,0.5344,-0.9969,-1.3614,4.8
2.4907,0.5344,-1.1213,-1.5181,5.0
2.4907,0.5344,-1.2604,-1.6618,5.2
2.4907,0.5344,-1.2478,-1.8614,5.4
2.4907,0.5344,-1.4135,-1.9733,5.6
2.4907,0.5344,-1.6135,-1.972,5.8
2.4907,0.5344,-1.7244,-2.1385,6.0
2.4907,0.5344,-1.8788,-2.2655,6.2
2.4907,0.5344,-2.0137,-2.4132,6.4
2.4907,0.5344,-2.2022,-2.3464,6.6
2.4907,0.5344,-2.2839,-2.529,6.8
2.4907,0.5344,-2.3655,-2.7115,7.0
2.4907,0.5344,-2.4418,-2.8821,7.1869
2.4907,0.5344,-2.4418,-2.8821,7.1869
2.37,0.375,2.4173,0.1807,0.2
2.37,0.375,2.2289,0.1137,0.4
2.37,0.375,2.0467,0.031,0.6
2.37,0.375,1.8467,0.0319,0.8
2.37,0.375,1.678,-0.0755,1.0
2.37,0.375,1.5062,0.0268,1.2
2.37,0.375,1.3383,-0.0818,1.4
2.37,0.375,1.1776,-0.2009,1.6
2.37,0.375,1.0271,-0.0691,1.8
2.37,0.375,0.8423,0.0074,2.0
2.37,0.375,0.6658,-0.0867,2.2
2.37,0.375,0.5171,-0.2205,2.4
2.37,0.375,0.3345,-0.302,2.6
2.37,0.375,0.3686,-0.499,2.8
2.37,0.375,0.2161,-0.6284,3.0
2.37,0.375,0.0635,-0.7577,3.2
2.37,0.375,-0.0995,-0.8735,3.4
2.37,0.375,-0.2923,-0.9269,3.6
2.37,0.375,-0.4402,-1.0615,3.8
2.37,0.375,-0.5882,-1.1961,4.0
2.37,0.375,-0.7361,-1.3307,4.2
2.37,0.375,-0.8842,-1.1962,4.4
2.37,0.375,-0.9969,-1.3614,4.6
2.37,0.375,-1.1213,-1.5181,4.8
2.37,0.375,-1.2604,-1.6618,5.0
2.37,0.375,-1.2478,-1.8614,5.2
2.37,0.375,-1.4135,-1.9733,5.4
2.37,0.375,-1.6135,-1.972,5.6
2.37,0.375,-1.7244,-2.1385,5.8
2.37,0.375,-1.8788,-2.2655,6.0
2.37,0.375,-2.0137,-2.4132,6.2
2.37,0.375,-2.2022,-2.3464,6.4
2.37,0.375,-2.2839,-2.529,6.6
2.37,0.375,-2.3655,-2.7115,6.8
2.37,0.375,-2.4418,-2.8821,6.9869
2.37,0.375,-2.4418,-2.8821,6.9869
2.4173,0.1807,2.2289,0.1137,0.2
2.4173,0.1807,2.0467,0.031,0.4
2.4173,0.1807,1.8467,0.0319,0.6
2.4173,0.1807,1.678,-0.0755,0.8
2.4173,0.1807,1.5062,0.0268,1.0
2.4173,0.1807,1.3383,-0.0818,1.2
2.4173,0.1807,1.1776,-0.2009,1.4
2.4173,0.1807,1.0271,-0.0691,1.6
2.4173,0.1807,0.8423,0.0074,1.8
2.4173,0.1807,0.6658,-0.0867,2.0
2.4173,0.1807,0.5171,-0.2205,2.2
2.4173,0.1807,0.3345,-0.302,2.4
2.4173,0.1807,0.3686,-0.499,2.6
2.4173,0.1807,0.2161,-0.6284,2.8
2.4173,0.1807,0.0635,-0.7577,3.0
2.4173,0.1807,-0.0995,-0.8735,3.2
2.4173,0.1807,-0.2923,-0.9269,3.4
2.4173,0.1807,-0.4402,-1.0615,3.6
2.4173,0.1807,-0.5882,-1.1961,3.8
2.4173,0.1807,-0.7361,-1.3307,4.0
2.4173,0.1807,-0.8842,-1.1962,4.2
2.4173,0.1807,-0.9969,-1.3614,4.4
2.4173,0.1807,-1.1213,-1.5181,4.6
2.4173,0.1807,-1.2604,-1.6618,4.8
2.4173,0.1807,-1.2478,-1.8614,5.0
2.4173,0.1807,-1.4135,-1.9733,5.2
2.4173,0.1807,-1.6135,-1.972,5.4
2.4173,0.1807,-1.7244,-2.1385,5.6
2.4173,0.1807,-1.8788,-2.2655,5.8
2.4173,0.1807,-2.0137,-2.4132,6.0
2.4173,0.1807,-2.2022,-2.3464,6.2
2.4173,0.1807,-2.2839,-2.529,6.4
2.4173,0.1807,-2.3655,-2.7115,6.6
2.4173,0.1807,-2.4418,-2.8821,6.7869
2.4173,0.1807,-2.4418,-2.8821,6.7869
2.2289,0.1137,2.0467,0.031,0.2
2.2289,0.1137,1.8467,0.0319,0.4
2.2289,0.1137,1.678,-0.0755,0.6
2.2289,0.1137,1.5062,0.0268,0.8
2.2289,0.1137,1.3383,-0.0818,1.0
2.2289,0.1137,1.1776,-0.2009,1.2
2.2289,0.1137,1.0271,-0.0691,1.4
2.2289,0.1137,0.8423,0.0074,1.6
2.2289,0.1137,0.6658,-0.0867,1.8
2.2289,0.1137,0.5171,-0.2205,2.0
2.2289,0.1137,0.3345,-0.302,2.2
2.2289,0.1137,0.3686,-0.499,2.4
2.2289,0.1137,0.2161,-0.6284,2.6
2.2289,0.1137,0.0635,-0.7577,2.8
2.2289,0.1137,-0.0995,-0.8735,3.0
2.2289,0.1137,-0.2923,-0.9269,3.2
2.2289,0.1137,-0.4402,-1.0615,3.4
2.2289,0.1137,-0.5882,-1.1961,3.6
2.2289,0.1137,-0.7361,-1.3307,3.8
2.2289,0.1137,-0.8842,-1.1962,4.0
2.2289,0.1137,-0.9969,-1.3614,4.2
2.2289,0.1137,-1.1213,-1.5181,4.4
2.2289,0.1137,-1.2604,-1.6618,4.6
2.2289,0.1137,-1.2478,-1.8614,4.8
2.2289,0.1137,-1.4135,-1.9733,5.0
2.2289,0.1137,-1.6135,-1.972,5.2
2.2289,0.1137,-1.7244,-2.1385,5.4
2.2289,0.1137,-1.8788,-2.2655,5.6
2.2289,0.1137,-2.0137,-2.4132,5.8
2.2289,0.1137,-2.2022,-2.3464,6.0
2.2289,0.1137,-2.2839,-2.529,6.2
2.2289,0.1137,-2.3655,-2.7115,6.4
2.2289,0.1137,-2.4418,-2.8821,6.5869
2.2289,0.1137,-2.4418,-2.8821,6.5869
2.0467,0.031,1.8467,0.0319,0.2
2.0467,0.031,1.678,-0.0755,0.4
2.0467,0.031,1.5062,0.0268,0.6
2.0467,0.031,1.3383,-0.0818,0.8
2.0467,0.031,1.1776,-0.2009,1.0
2.0467,0.031,1.0271,-0.0691,1.2
2.0467,0.031,0.8423,0.0074,1.4
2.0467,0.031,0.6658,-0.0867,1.6
2.0467,0.031,0.5171,-0.2205,1.8
2.0467,0.031,0.3345,-0.302,2.0
2.0467,0.031,0.3686,-0.499,2.2
2.0467,0.031,0.2161,-0.6284,2.4
2.0467,0.031,0.0635,-0.7577,2.6
2.0467,0.031,-0.0995,-0.8735,2.8
2.0467,0.031,-0.2923,-0.9269,3.0
2.0467,0.031,-0.4402,-1.0615,3.2
2.0467,0.031,-0.5882,-1.1961,3.4
2.0467,0.031,-0.7361,-1.3307,3.6
2.0467,0.031,-0.8842,-1.1962,3.8
2.0467,0.031,-0.9969,-1.3614,4.0
2.0467,0.031,-1.1213,-1.5181,4.2
2.0467,0.031,-1.2604,-1.6618,4.4
2.0467,0.031,-1.2478,-1.8614,4.6
2.0467,0.031,-1.4135,-1.9733,4.8
2.0467,0.031,-1.6135,-1.972,5.0
2.0467,0.031,-1.7244,-2.1385,5.2
2.0467,0.031,-1.8788,-2.2655,5.4
2.0467,0.031,-2.0137,-2.4132,5.6
2.0467,0.031,-2.2022,-2.3464,5.8
2.0467,0.031,-2.2839,-2.529,6.0
2.0467,0.031,-2.3655,-2.7115,6.2
2.0467,0.031,-2.4418,-2.8821,6.3869
2.0467,0.031,-2.4418,-2.8821,6.3869
1.8467,0.0319,1.678,-0.0755,0.2
1.8467,0.0319,1.5062,0.0268,0.4
1.8467,0.0319,1.3383,-0.0818,0.6
1.8467,0.0319,1.1776,-0.2009,0.8
1.8467,0.0319,1.0271,-0.0691,1.0
1.8467,0.0319,0.8423,0.0074,1.2
1.8467,0.0319,0.6658,-0.0867,1.4
1.8467,0.0319,0.5171,-0.2205,1.6
1.8467,0.0319,0.3345,-0.302,1.8
1.8467,0.0319,0.3686,-0.499,2.0
1.8467,0.0319,0.2161,-0.6284,2.2
1.8467,0.0319,0.0635,-0.7577,2.4
1.8467,0.0319,-0.0995,-0.8735,2.6
1.8467,0.0319,-0.2923,-0.9269,2.8
1.8467,0.0319,-0.4402,-1.0615,3.0
1.8467,0.0319,-0.5882,-1.1961,3.2
1.8467,0.0319,-0.7361,-1.3307,3.4
1.8467,0.0319,-0.8842,-1.1962,3.6
1.8467,0.0319,-0.9969,-1.3614,3.8
1.8467,0.0319,-1.1213,-1.5181,4.0
1.8467,0.0319,-1.2604,-1.6618,4.2
1.8467,0.0319,-1.2478,-1.8614,4.4
1.8467,0.0319,-1.4135,-1.9733,4.6
1.8467,0.0319,-1.6135,-1.972,4.8
1.8467,0.0319,-1.7244,-2.1385,5.0
1.8467,0.0319,-1.8788,-2.2655,5.2
1.8467,0.0319,-2.0137,-2.4132,5.4
1.8467,0.0319,-2.2022,-2.3464,5.6
1.8467,0.0319,-2.2839,-2.529,5.8
1.8467,0.0319,-2.3655,-2.7115,6.0
1.8467,0.0319,-2.4418,-2.8821,6.1869
1.8467,0.0319,-2.4418,-2.8821,6.1869
1.678,-0.0755,1.5062,0.0268,0.2
1.678,-0.0755,1.3383,-0.0818,0.4
1.678,-0.0755,1.1776,-0.2009,0.6
1.678,-0.0755,1.0271,-0.0691,0.8
1.678,-0.0755,0.8423,0.0074,1.0
1.678,-0.0755,0.6658,-0.0867,1.2
1.678,-0.0755,0.5171,-0.2205,1.4
1.678,-0.0755,0.3345,-0.302,1.6
1.678,-0.0755,0.3686,-0.499,1.8
1.678,-0.0755,0.2161,-0.6284,2.0
1.678,-0.0755,0.0635,-0.7577,2.2
1.678,-0.0755,-0.0995,-0.8735,2.4
1.678,-0.0755,-0.2923,-0.9269,2.6
1.678,-0.0755,-0.4402,-1.0615,2.8
1.678,-0.0755,-0.5882,-1.1961,3.0
1.678,-0.0755,-0.7361,-1.3307,3.2
1.678,-0.0755,-0.8842,-1.1962,3.4
1.678,-0.0755,-0.9969,-1.3614,3.6
1.678,-0.0755,-1.1213,-1.5181,3.8
1.678,-0.0755,-1.2604,-1.6618,4.0
1.678,-0.0755,-1.2478,-1.8614,4.2
1.678,-0.0755,-1.4135,-1.9733,4.4
1.678,-0.0755,-1.6135,-1.972,4.6
1.678,-0.0755,-1.7244,-2.1385,4.8
1.678,-0.0755,-1.8788,-2.2655,5.0
1.678,-0.0755,-2.0137,-2.4132,5.2
1.678,-0.0755,-2.2022,-2.3464,5.4
1.678,-0.0755,-2.2839,-2.529,5.6
1.678,-0.0755,-2.3655,-2.7115,5.8
1.678,-0.0755,-2.4418,-2.8821,5.9869
1.678,-0.0755,-2.4418,-2.8821,5.9869
1.5062,0.0268,1.3383,-0.0818,0.2
1.5062,0.0268,1.1776,-0.2009,0.4
1.5062,0.0268,1.0271,-0.0691,0.6
1.5062,0.0268,0.8423,0.0074,0.8
1.5062,0.0268,0.6658,-0.0867,1.0
1.5062,0.0268,0.5171,-0.2205,1.2
1.5062,0.0268,0.3345,-0.302,1.4
1.5062,0.0268,0.3686,-0.499,1.6
1.5062,0.0268,0.2161,-0.6284,1.8
1.5062,0.0268,0.0635,-0.7577,2.0
1.5062,0.0268,-0.0995,-0.8735,2.2
1.5062,0.0268,-0.2923,-0.9269,2.4
1.5062,0.0268,-0.4402,-1.0615,2.6
1.5062,0.0268,-0.5882,-1.1961,2.8
1.5062,0.0268,-0.7361,-1.3307,3.0
1.5062,0.0268,-0.8842,-1.1962,3.2
1.5062,0.0268,-0.9969,-1.3614,3.4
1.5062,0.0268,-1.1213,-1.5181,3.6
1.5062,0.0268,-1.2604,-1.6618,3.8
1.5062,0.0268,-1.2478,-1.8614,4.0
1.5062,0.0268,-1.4135,-1.9733,4.2
1.5062,0.0268,-1.6135,-1.972,4.4
1.5062,0.0268,-1.7244,-2.1385,4.6
1.5062,0.0268,-1.8788,-2.2655,4.8
1.5062,0.0268,-2.0137,-2.4132,5.0
1.5062,0.0268,-2.2022,-2.3464,5.2
1.5062,0.0268,-2.2839,-2.529,5.4
1.5062,0.0268,-2.3655,-2.7115,5.6
1.5062,0.0268,-2.4418,-2.8821,5.7869
1.5062,0.0268,-2.4418,-2.8821,5.7869
1.3383,-0.0818,1.1776,-0.2009,0.2
1.3383,-0.0818,1.0271,-0.0691,0.4
1.3383,-0.0818,0.8423,0.0074,0.6
1.3383,-0.0818,0.6658,-0.0867,0.8
1.3383,-0.0818,0.5171,-0.2205,1.0
1.3383,-0.0818,0.3345,-0.302,1.2
1.3383,-0.0818,0.3686,-0.499,1.4
1.3383,-0.0818,0.2161,-0.6284,1.6
1.3383,-0.0818,0.0635,-0.7577,1.8
1.3383,-0.0818,-0.0995,-0.8735,2.0
1.3383,-0.0818,-0.2923,-0.9269,2.2
1.3383,-0.0818,-0.4402,-1.0615,2.4
1.3383,-0.0818,-0.5882,-1.1961,2.6
1.3383,-0.0818,-0.7361,-1.3307,2.8
1.3383,-0.0818,-0.8842,-1.1962,3.0
1.3383,-0.0818,-0.9969,-1.3614,3.2
1.3383,-0.0818,-1.1213,-1.5181,3.4
1.3383,-0.0818,-1.2604,-1.6618,3.6
1.3383,-0.0818,-1.2478,-1.8614,3.8
1.3383,-0.0818,-1.4135,-1.9733,4.0
1.3383,-0.0818,-1.6135,-1.972,4.2
1.3383,-0.0818,-1.7244,-2.1385,4.4
1.3383,-0.0818,-1.8788,-2.2655,4.6
1.3383,-0.0818,-2.0137,-2.4132,4.8
1.3383,-0.0818,-2.2022,-2.3464,5.0
1.3383,-0.0818,-2.2839,-2.529,5.2
1.3383,-0.0818,-2.3655,-2.7115,5.4
1.3383,-0.0818,-2.4418,-2.8821,5.5869
1.3383,-0.0818,-2.4418,-2.8821,5.5869
1.1776,-0.2009,1.0271,-0.0691,0.2
1.1776,-0.2009,0.8423,0.0074,0.4
1.1776,-0.2009,0.6658,-0.0867,0.6
1.1776,-0.2009,0.5171,-0.2205,0.8
1.1776,-0.2009,0.3345,-0.302,1.0
1.1776,-0.2009,0.3686,-0.499,1.2
1.1776,-0.2009,0.2161,-0.6284,1.4
1.1776,-0.2009,0.0635,-0.7577,1.6
1.1776,-0.2009,-0.0995,-0.8735,1.8
1.1776,-0.2009,-0.2923,-0.9269,2.0
1.1776,-0.2009,-0.4402,-1.0615,2.2
1.1776,-0.2009,-0.5882,-1.1961,2.4
1.1776,-0.2009,-0.7361,-1.3307,2.6
1.1776,-0.2009,-0.8842,-1.1962,2.8
1.1776,-0.2009,-0.9969,-1.3614,3.0
1.1776,-0.2009,-1.1213,-1.5181,3.2
1.1776,-0.2009,-1.2604,-1.6618,3.4
1.1776,-0.2009,-1.2478,-1.8614,3.6
1.1776,-0.2009,-1.4135,-1.9733,3.8
1.1776,-0.2009,-1.6135,-1.972,4.0
1.1776,-0.2009,-1.7244,-2.1385,4.2
1.1776,-0.2009,-1.8788,-2.2655,4.4
1.1776,-0.2009,-2.0137,-2.4132,4.6
1.1776,-0.2009,-2.2022,-2.3464,4.8
1.1776,-0.2009,-2.2839,-2.529,5.0
1.1776,-0.2009,-2.3655,-2.7115,5.2
1.1776,-0.2009,-2.4418,-2.8821,5.3869
1.1776,-0.2009,-2.4418,-2.8821,5.3869
1.0271,-0.0691,0.8423,0.0074,0.2
1.0271,-0.0691,0.6658,-0.0867,0.4
1.0271,-0.0691,0.5171,-0.2205,0.6
1.0271,-0.0691,0.3345,-0.302,0.8
1.0271,-0.0691,0.3686,-0.499,1.0
1.0271,-0.0691,0.2161,-0.6284,1.2
1.0271,-0.0691,0.0635,-0.7577,1.4
1.0271,-0.0691,-0.0995,-0.8735,1.6
1.0271,-0.0691,-0.2923,-0.9269,1.8
1.0271,-0.0691,-0.4402,-1.0615,2.0
1.0271,-0.0691,-0.5882,-1.1961,2.2
1.0271,-0.0691,-0.7361,-1.3307,2.4
1.0271,-0.0691,-0.8842,-1.1962,2.6
1.0271,-0.0691,-0.9969,-1.3614,2.8
1.0271,-0.0691,-1.1213,-1.5181,3.0
1.0271,-0.0691,-1.2604,-1.6618,3.2
1.0271,-0.0691,-1.2478,-1.8614,3.4
1.0271,-0.0691,-1.4135,-1.9733,3.6
1.0271,-0.0691,-1.6135,-1.972,3.8
1.0271,-0.0691,-1.7244,-2.1385,4.0
1.0271,-0.0691,-1.8788,-2.2655,4.2
1.0271,-0.0691,-2.0137,-2.4132,4.4
1.0271,-0.0691,-2.2022,-2.3464,4.6
1.0271,-0.0691,-2.2839,-2.529,4.8
1.0271,-0.0691,-2.3655,-2.7115,5.0
1.0271,-0.0691,-2.4418,-2.8821,5.1869
1.0271,-0.0691,-2.4418,-2.8821,5.1869
0.8423,0.0074,0.6658,-0.0867,0.2
0.8423,0.0074,0.5171,-0.2205,0.4
0.8423,0.0074,0.3345,-0.302,0.6
0.8423,0.0074,0.3686,-0.499,0.8
0.8423,0.0074,0.2161,-0.6284,1.0
0.8423,0.0074,0.0635,-0.7577,1.2
0.8423,0.0074,-0.0995,-0.8735,1.4
0.8423,0.0074,-0.2923,-0.9269,1.6
