start_x,start_y,goal_x,goal_y,path_length
1.729,0.3309,1.9337,-1.8314,2.18
1.7233,-0.0429,1.9337,-1.8314,1.8062
1.7278,-0.3427,1.9337,-1.8314,1.5063
1.7301,-0.4125,1.9337,-1.8314,1.4365
1.7369,-0.6638,1.9337,-1.8314,1.1851
1.8104,-1.053,1.9337,-1.8314,0.789
1.8779,-1.3597,1.9337,-1.8314,0.4749
1.9161,-1.6621,1.9337,-1.8314,0.1702
1.6187,-0.7181,1.5624,0.104,0.8242
1.594,-0.2329,1.5624,0.104,0.3384
-1.7262,1.7608,1.1747,-2.4281,5.1809
-1.6443,1.5154,1.1747,-2.4281,4.9221
-1.5559,1.1661,1.1747,-2.4281,4.5618
-1.4225,0.9061,1.1747,-2.4281,4.2696
-1.397,0.7142,1.1747,-2.4281,4.076
-1.2371,0.4932,1.1747,-2.4281,3.8033
-1.079,0.3073,1.1747,-2.4281,3.5592
-0.8898,0.1694,1.1747,-2.4281,3.3251
-0.7947,0.0031,1.1747,-2.4281,3.1335
-0.6255,-0.2387,1.1747,-2.4281,2.8384
-0.4627,-0.4279,1.1747,-2.4281,2.5888
-0.2482,-0.6898,1.1747,-2.4281,2.2502
-0.0828,-0.9427,1.1747,-2.4281,1.948
0.0609,-1.1221,1.1747,-2.4281,1.7182
0.1992,-1.3232,1.1747,-2.4281,1.4742
0.5178,-1.6925,1.1747,-2.4281,0.9864
0.723,-1.9174,1.1747,-2.4281,0.6819
0.8194,-2.0268,1.1747,-2.4281,0.5362
1.1129,-2.3495,1.1747,-2.4281,0.1
-0.0361,-0.5379,1.1992,2.0912,3.1759
0.3263,-0.4629,1.1992,2.0912,2.8058
0.4287,-0.1204,1.1992,2.0912,2.4483
0.434,-0.0437,1.1992,2.0912,2.3714
0.4523,0.3304,1.1992,2.0912,1.9969
0.4853,0.4991,1.1992,2.0912,1.825
0.5005,0.8908,1.1992,2.0912,1.433
0.5183,1.1127,1.1992,2.0912,1.2103
0.6157,1.3834,1.1992,2.0912,0.9227
0.8504,1.6234,1.1992,2.0912,0.587
1.0664,1.8603,1.1992,2.0912,0.2664
-2.5416,-1.3776,-1.103,1.5379,3.3081
-2.3596,-0.9456,-1.103,1.5379,2.8393
-2.2646,-0.6221,-1.103,1.5379,2.5022
-2.1623,-0.3055,-1.103,1.5379,2.1695
-2.1216,-0.1623,-1.103,1.5379,2.0205
-1.9972,0.1406,-1.103,1.5379,1.6931
-1.838,0.4042,-1.103,1.5379,1.3852
-1.7889,0.5188,-1.103,1.5379,1.2605
-1.6531,0.842,-1.103,1.5379,0.9099
-1.5418,1.109,-1.103,1.5379,0.6206
-1.3756,1.3356,-1.103,1.5379,0.3396
-1.2192,1.4577,-1.103,1.5379,0.1412
2.7984,2.679,2.5382,-2.1546,4.865
2.817,2.3119,2.5382,-2.1546,4.4975
2.8115,1.9606,2.5382,-2.1546,4.1461
2.7776,1.5982,2.5382,-2.1546,3.7821
2.7427,1.1348,2.5382,-2.1546,3.3174
2.6606,0.6905,2.5382,-2.1546,2.8655
2.5889,0.2985,2.5382,-2.1546,2.467
2.5963,-0.0504,2.5382,-2.1546,2.1181
2.5419,-0.2999,2.5382,-2.1546,1.8627
2.4757,-0.7207,2.5382,-2.1546,1.4368
2.4838,-0.9445,2.5382,-2.1546,1.2128
2.5019,-1.0963,2.5382,-2.1546,1.0599
2.5076,-1.3354,2.5382,-2.1546,0.8208
2.4993,-1.6411,2.5382,-2.1546,0.515
2.5184,-1.8646,2.5382,-2.1546,0.2907
